question_id,module,category,item,item_image_filename,difficulty_label,question_type,presented_at_iso,response_at_iso,response_time_seconds,user_answer,correct_answer,correct,cue_given,cue_type,cue_stage,cue_wait_seconds,hint_count,session_id,user_id,therapist_assigned_level,device_type,created_at_iso
Q_02165,writing,animals,duck,animals/duck.png,easy,word_completion,2024-12-14T07:34:06,2024-12-14T07:34:26.650000,20.65,duck,duck,1,0,,0,,0,SESS_USER_026_004,USER_026,5,web,2024-12-14T07:34:27.116316
Q_02166,comprehension,body_parts,tooth,body_parts/tooth.png,hard,yes_no_question,2024-10-18T03:07:39,2024-10-18T03:07:58.580000,19.58,tooth,tooth,1,1,spelling,7,11.56,7,SESS_USER_016_001,USER_016,2,web,2024-10-18T03:08:00.352108
Q_02167,writing,clothing,shirt,clothing/shirt.png,easy,pic_to_word,2024-02-11T10:57:05,2024-02-11T10:57:09.920000,4.92,shirt,shirt,1,0,,0,,0,SESS_USER_025_003,USER_025,4,web,2024-02-11T10:57:11.411664
Q_02168,comprehension,food,carrot,food/carrot.png,hard,yes_no_question,2024-04-30T12:26:36,2024-04-30T12:26:43.050000,7.05,tomato,carrot,0,0,,0,,0,SESS_USER_027_003,USER_027,3,web,2024-04-30T12:26:43.762700
Q_02169,writing,animals,cow,animals/cow.png,easy,spelling_choice,2024-05-17T14:04:00,2024-05-17T14:04:06.950000,6.95,cow,cow,1,0,,0,,0,SESS_USER_007_002,USER_007,1,web,2024-05-17T14:04:07.149376
Q_02170,comprehension,body_parts,shoulder,body_parts/shoulder.png,hard,sentence_matching,2024-08-26T02:55:35,2024-08-26T02:56:06.750000,31.75,shoulder,shoulder,1,1,functional,3,8.92,2,SESS_USER_022_002,USER_022,5,mobile,2024-08-26T02:56:07.052372
Q_02171,writing,clothing,glove,clothing/glove.png,easy,pic_to_word,2024-12-25T03:16:07,2024-12-25T03:16:21.470000,14.47,glove,glove,1,0,,0,,0,SESS_USER_017_006,USER_017,5,web,2024-12-25T03:16:23.342611
Q_02172,comprehension,food,chicken,food/chicken.png,hard,yes_no_question,2024-11-03T10:38:31,2024-11-03T10:38:51.060000,20.06,cheese,chicken,0,1,modeling,2,51.01,2,SESS_USER_013_002,USER_013,1,web,2024-11-03T10:38:52.020007
Q_02173,writing,animals,elephant,animals/elephant.png,easy,spelling_choice,2024-06-05T09:13:05,2024-06-05T09:13:23.980000,18.98,elephant,elephant,1,1,rhyming,5,40.36,1,SESS_USER_003_001,USER_003,3,mobile,2024-06-05T09:13:25.469512
Q_02174,comprehension,body_parts,hand,body_parts/hand.png,hard,category_sorting,2024-07-07T12:07:40,2024-07-07T12:07:56.430000,16.43,hand,hand,1,0,,0,,0,SESS_USER_048_004,USER_048,4,web,2024-07-07T12:07:57.628934
Q_02175,writing,clothing,blouse,clothing/blouse.png,easy,word_completion,2024-05-22T02:07:09,2024-05-22T02:07:13.850000,4.85,hat,blouse,0,0,,0,,0,SESS_USER_028_001,USER_028,1,web,2024-05-22T02:07:15.617516
Q_02176,comprehension,food,cookie,food/cookie.png,hard,category_sorting,2024-08-26T02:58:30,2024-08-26T03:00:04.590000,94.59,cookie,cookie,1,1,written_initial,4,38.52,1,SESS_USER_022_002,USER_022,5,mobile,2024-08-26T03:00:05.571674
Q_02177,writing,animals,frog,animals/frog.png,easy,spelling_choice,2024-10-04T15:55:00,2024-10-04T15:55:03.050000,3.05,snake,frog,0,0,,0,,0,SESS_USER_050_001,USER_050,5,mobile,2024-10-04T15:55:04.238770
Q_02178,comprehension,body_parts,hand,body_parts/hand.png,hard,category_sorting,2024-06-09T15:56:38,2024-06-09T15:56:54.760000,16.76,neck,hand,0,0,,0,,0,SESS_USER_015_002,USER_015,2,mobile,2024-06-09T15:56:54.945799
Q_02179,writing,clothing,glove,clothing/glove.png,easy,fill_in_blank,2024-12-12T10:22:00,2024-12-12T10:22:26.940000,26.94,dress,glove,0,0,,0,,0,SESS_USER_046_002,USER_046,5,web,2024-12-12T10:22:28.562718
Q_02180,comprehension,food,rice,food/rice.png,hard,category_sorting,2024-01-06T13:01:34,2024-01-06T13:02:10.150000,36.15,rice,rice,1,1,sentence_completion,7,52.91,4,SESS_USER_034_001,USER_034,2,web,2024-01-06T13:02:10.541773
Q_02181,writing,animals,chicken,animals/chicken.png,easy,word_completion,2024-01-23T07:44:01,2024-01-23T07:44:18.840000,17.84,chicken,chicken,1,1,spelling,4,24.94,3,SESS_USER_037_001,USER_037,1,web,2024-01-23T07:44:20.186981
Q_02182,comprehension,body_parts,stomach,body_parts/stomach.png,hard,sentence_matching,2024-05-22T02:10:35,2024-05-22T02:10:59.210000,24.21,chest,stomach,0,1,sentence_completion,5,46.5,2,SESS_USER_028_001,USER_028,1,web,2024-05-22T02:11:00.804745
Q_02183,writing,clothing,sock,clothing/sock.png,easy,fill_in_blank,2024-05-17T14:11:06,2024-05-17T14:11:13.180000,7.18,sock,sock,1,0,,0,,0,SESS_USER_007_002,USER_007,1,web,2024-05-17T14:11:13.339143
Q_02184,comprehension,food,juice,food/juice.png,hard,category_sorting,2024-02-14T09:35:37,2024-02-14T09:36:59.040000,82.04,juice,juice,1,1,spelling,7,31.43,5,SESS_USER_047_003,USER_047,1,web,2024-02-14T09:36:59.505693
Q_02185,writing,animals,monkey,animals/monkey.png,easy,fill_in_blank,2024-12-14T07:44:10,2024-12-14T07:44:12.120000,2.12,monkey,monkey,1,0,,0,,0,SESS_USER_026_004,USER_026,5,web,2024-12-14T07:44:12.384258
Q_02186,comprehension,body_parts,arm,body_parts/arm.png,hard,yes_no_question,2024-01-06T13:04:35,2024-01-06T13:05:35.230000,60.23,neck,arm,0,1,rhyming,3,47.84,2,SESS_USER_034_001,USER_034,2,web,2024-01-06T13:05:36.399940
Q_02187,writing,clothing,shorts,clothing/shorts.png,easy,fill_in_blank,2024-04-28T11:44:07,2024-04-28T11:44:18.060000,11.06,shorts,shorts,1,1,spelling,6,12.94,6,SESS_USER_038_003,USER_038,4,mobile,2024-04-28T11:44:19.346880
Q_02188,comprehension,food,cheese,food/cheese.png,hard,yes_no_question,2024-04-27T16:41:30,2024-04-27T16:41:42.780000,12.78,soup,cheese,0,0,,0,,0,SESS_USER_010_005,USER_010,5,mobile,2024-04-27T16:41:44.226016
Q_02189,writing,animals,turtle,animals/turtle.png,easy,word_completion,2024-04-25T15:58:04,2024-04-25T15:58:17.140000,13.14,turtle,turtle,1,1,sentence_completion,3,49.55,2,SESS_USER_018_002,USER_018,5,mobile,2024-04-25T15:58:17.374143
Q_02190,comprehension,body_parts,toe,body_parts/toe.png,hard,sentence_matching,2024-04-30T12:37:38,2024-04-30T12:37:59.350000,21.35,toe,toe,1,0,,0,,0,SESS_USER_027_003,USER_027,3,mobile,2024-04-30T12:38:00.477495
Q_02191,writing,clothing,sweater,clothing/sweater.png,easy,pic_to_word,2024-08-14T09:31:07,2024-08-14T09:31:10.070000,3.07,sweater,sweater,1,0,,0,,0,SESS_USER_029_003,USER_029,2,mobile,2024-08-14T09:31:11.314804
Q_02192,comprehension,food,juice,food/juice.png,hard,yes_no_question,2024-06-16T14:51:37,2024-06-16T14:52:16.590000,39.59,juice,juice,1,1,modeling,5,16.56,3,SESS_USER_020_001,USER_020,5,mobile,2024-06-16T14:52:17.470947
Q_02193,writing,animals,frog,animals/frog.png,easy,word_completion,2024-04-27T16:44:10,2024-04-27T16:45:27.480000,77.48,frog,frog,1,1,rhyming,5,26.95,1,SESS_USER_010_005,USER_010,5,mobile,2024-04-27T16:45:29.074067
Q_02194,comprehension,body_parts,arm,body_parts/arm.png,hard,word_to_pic,2024-12-10T14:54:40,2024-12-10T14:54:54.560000,14.56,arm,arm,1,1,sentence_completion,6,48.4,5,SESS_USER_041_002,USER_041,3,web,2024-12-10T14:54:56.149862
Q_02195,writing,clothing,shirt,clothing/shirt.png,easy,word_completion,2024-10-04T16:04:00,2024-10-04T16:04:22.410000,22.41,shirt,shirt,1,1,spelling,4,44.34,1,SESS_USER_050_001,USER_050,5,mobile,2024-10-04T16:04:23.373895
Q_02196,comprehension,food,water,food/water.png,hard,sentence_matching,2024-11-09T16:06:39,2024-11-09T16:06:53.120000,14.12,bread,water,0,1,sentence_completion,2,17.31,2,SESS_USER_031_001,USER_031,3,mobile,2024-11-09T16:06:54.934028
Q_02197,writing,animals,snake,animals/snake.png,easy,word_completion,2024-09-09T07:47:03,2024-09-09T07:47:13.330000,10.33,snake,snake,1,0,,0,,0,SESS_USER_021_006,USER_021,2,mobile,2024-09-09T07:47:15.323433
Q_02198,comprehension,body_parts,hand,body_parts/hand.png,hard,yes_no_question,2024-11-28T11:42:35,2024-11-28T11:42:53.210000,18.21,hand,hand,1,1,phonemic,1,47.13,1,SESS_USER_023_004,USER_023,4,mobile,2024-11-28T11:42:53.956501
Q_02199,writing,clothing,pants,clothing/pants.png,easy,spelling_choice,2024-10-04T16:06:03,2024-10-04T16:06:18.650000,15.65,pants,pants,1,1,functional,5,31.31,5,SESS_USER_050_001,USER_050,5,mobile,2024-10-04T16:06:19.731499
Q_02200,comprehension,food,orange,food/orange.png,hard,category_sorting,2024-04-25T16:03:31,2024-04-25T16:03:51.100000,20.1,carrot,orange,0,0,,0,,0,SESS_USER_018_002,USER_018,5,mobile,2024-04-25T16:03:53.046531
Q_02201,writing,animals,fish,animals/fish.png,easy,fill_in_blank,2024-11-09T16:09:05,2024-11-09T16:09:28.620000,23.62,sheep,fish,0,0,,0,,0,SESS_USER_031_001,USER_031,3,mobile,2024-11-09T16:09:30.336580
Q_02202,comprehension,body_parts,elbow,body_parts/elbow.png,hard,word_to_pic,2024-08-14T09:36:37,2024-08-14T09:36:50.380000,13.38,back,elbow,0,0,,0,,0,SESS_USER_029_003,USER_029,2,mobile,2024-08-14T09:36:52.148849
Q_02203,writing,clothing,hat,clothing/hat.png,easy,fill_in_blank,2024-01-12T14:45:10,2024-01-12T14:45:22.320000,12.32,hat,hat,1,0,,0,,0,SESS_USER_035_002,USER_035,3,mobile,2024-01-12T14:45:22.927318
Q_02204,comprehension,food,salad,food/salad.png,hard,category_sorting,2024-07-19T02:21:36,2024-07-19T02:21:45.670000,9.67,apple,salad,0,1,modeling,2,50.07,2,SESS_USER_019_003,USER_019,1,web,2024-07-19T02:21:47.582180
Q_02205,writing,animals,zebra,animals/zebra.png,easy,spelling_choice,2024-09-05T12:50:08,2024-09-05T12:50:12.510000,4.51,zebra,zebra,1,0,,0,,0,SESS_USER_014_004,USER_014,1,web,2024-09-05T12:50:13.867620
Q_02206,comprehension,body_parts,knee,body_parts/knee.png,hard,yes_no_question,2024-04-28T11:53:40,2024-04-28T11:53:59.920000,19.92,knee,knee,1,0,,0,,0,SESS_USER_038_003,USER_038,4,mobile,2024-04-28T11:54:00.299874
Q_02207,writing,clothing,cap,clothing/cap.png,easy,fill_in_blank,2024-05-17T14:23:01,2024-05-17T14:23:20.490000,19.49,cap,cap,1,0,,0,,0,SESS_USER_007_002,USER_007,1,web,2024-05-17T14:23:21.219711
Q_02208,comprehension,food,meat,food/meat.png,hard,sentence_matching,2024-12-12T10:36:35,2024-12-12T10:36:57.280000,22.28,meat,meat,1,1,written_initial,1,25.68,1,SESS_USER_046_002,USER_046,5,web,2024-12-12T10:36:58.570975
Q_02209,writing,animals,rabbit,animals/rabbit.png,easy,pic_to_word,2024-10-18T03:29:04,2024-10-18T03:29:10.630000,6.63,duck,rabbit,0,0,,0,,0,SESS_USER_016_001,USER_016,2,web,2024-10-18T03:29:11.284110
Q_02210,comprehension,body_parts,eye,body_parts/eye.png,hard,word_to_pic,2024-12-12T10:37:40,2024-12-12T10:38:09.990000,29.99,eye,eye,1,1,phonemic,5,24.62,3,SESS_USER_046_002,USER_046,5,web,2024-12-12T10:38:11.015407
Q_02211,writing,clothing,dress,clothing/dress.png,easy,word_completion,2024-12-17T17:18:01,2024-12-17T17:18:07.610000,6.61,dress,dress,1,1,functional,2,54.37,1,SESS_USER_040_002,USER_040,3,web,2024-12-17T17:18:08.478530
Q_02212,comprehension,food,orange,food/orange.png,hard,word_to_pic,2024-06-23T08:41:30,2024-06-23T08:42:04.490000,34.49,orange,orange,1,1,modeling,3,51.08,3,SESS_USER_042_003,USER_042,5,mobile,2024-06-23T08:42:05.929943
Q_02213,writing,animals,frog,animals/frog.png,easy,word_completion,2024-03-10T15:27:04,2024-03-10T15:27:27.770000,23.77,frog,frog,1,1,phonemic,2,37.53,1,SESS_USER_036_003,USER_036,1,mobile,2024-03-10T15:27:29.132432
Q_02214,comprehension,body_parts,head,body_parts/head.png,hard,yes_no_question,2024-10-04T16:13:30,2024-10-04T16:13:41.440000,11.44,tooth,head,0,0,,0,,0,SESS_USER_050_001,USER_050,5,mobile,2024-10-04T16:13:42.632762
Q_02215,writing,clothing,jacket,clothing/jacket.png,easy,word_completion,2024-09-18T06:52:09,2024-09-18T06:52:15.030000,6.03,jacket,jacket,1,0,,0,,0,SESS_USER_012_004,USER_012,1,web,2024-09-18T06:52:16.547884
Q_02216,comprehension,food,apple,food/apple.png,hard,sentence_matching,2024-05-22T02:27:33,2024-05-22T02:27:50.590000,17.59,milk,apple,0,0,,0,,0,SESS_USER_028_001,USER_028,1,web,2024-05-22T02:27:51.217981
Q_02217,writing,animals,sheep,animals/sheep.png,easy,spelling_choice,2024-10-23T04:36:01,2024-10-23T04:36:07.160000,6.16,sheep,sheep,1,0,,0,,0,SESS_USER_009_003,USER_009,1,mobile,2024-10-23T04:36:08.969324
Q_02218,comprehension,body_parts,chest,body_parts/chest.png,hard,sentence_matching,2024-08-14T09:44:39,2024-08-14T09:44:53.420000,14.42,leg,chest,0,0,,0,,0,SESS_USER_029_003,USER_029,2,mobile,2024-08-14T09:44:54.926702
Q_02219,writing,clothing,belt,clothing/belt.png,easy,fill_in_blank,2024-08-14T09:45:06,2024-08-14T09:45:34.200000,28.2,belt,belt,1,0,,0,,0,SESS_USER_029_003,USER_029,2,mobile,2024-08-14T09:45:34.528565
Q_02220,comprehension,food,cheese,food/cheese.png,hard,category_sorting,2024-12-17T17:22:34,2024-12-17T17:23:05.040000,31.04,cheese,cheese,1,1,written_initial,7,26.75,3,SESS_USER_040_002,USER_040,3,web,2024-12-17T17:23:05.406214
Q_02221,writing,animals,rabbit,animals/rabbit.png,easy,fill_in_blank,2024-07-21T07:13:03,2024-07-21T07:13:09.450000,6.45,rabbit,rabbit,1,0,,0,,0,SESS_USER_004_003,USER_004,2,mobile,2024-07-21T07:13:09.676320
Q_02222,comprehension,body_parts,elbow,body_parts/elbow.png,hard,category_sorting,2024-04-22T13:42:36,2024-04-22T13:42:50.240000,14.24,mouth,elbow,0,1,modeling,2,40.16,2,SESS_USER_049_004,USER_049,1,web,2024-04-22T13:42:51.956535
Q_02223,writing,clothing,shirt,clothing/shirt.png,easy,fill_in_blank,2024-06-16T15:07:08,2024-06-16T15:07:20.500000,12.5,jacket,shirt,0,0,,0,,0,SESS_USER_020_001,USER_020,5,mobile,2024-06-16T15:07:21.214415
Q_02224,comprehension,food,fish,food/fish.png,hard,category_sorting,2024-08-26T03:22:34,2024-08-26T03:22:47.450000,13.45,chicken,fish,0,0,,0,,0,SESS_USER_022_002,USER_022,5,mobile,2024-08-26T03:22:49.212509
Q_02225,writing,animals,turtle,animals/turtle.png,easy,fill_in_blank,2024-09-18T06:57:03,2024-09-18T06:57:08.420000,5.42,turtle,turtle,1,0,,0,,0,SESS_USER_012_004,USER_012,1,web,2024-09-18T06:57:10.337734
Q_02226,comprehension,body_parts,arm,body_parts/arm.png,hard,category_sorting,2024-07-31T16:38:33,2024-07-31T16:39:06.140000,33.14,arm,arm,1,0,,0,,0,SESS_USER_024_004,USER_024,2,web,2024-07-31T16:39:06.522752
Q_02227,writing,clothing,vest,clothing/vest.png,easy,word_completion,2024-12-25T03:44:05,2024-12-25T03:44:23.750000,18.75,vest,vest,1,0,,0,,0,SESS_USER_017_006,USER_017,5,web,2024-12-25T03:44:24.255947
Q_02228,comprehension,food,orange,food/orange.png,hard,sentence_matching,2024-01-09T11:53:38,2024-01-09T11:53:56.830000,18.83,orange,orange,1,1,phonemic,4,28.37,2,SESS_USER_045_003,USER_045,4,mobile,2024-01-09T11:53:58.458343
Q_02229,writing,animals,turtle,animals/turtle.png,easy,word_completion,2024-07-21T07:17:03,2024-07-21T07:17:05.610000,2.61,turtle,turtle,1,0,,0,,0,SESS_USER_004_003,USER_004,2,mobile,2024-07-21T07:17:06.816364
Q_02230,comprehension,body_parts,shoulder,body_parts/shoulder.png,hard,yes_no_question,2024-09-01T17:10:38,2024-09-01T17:11:38.400000,60.4,shoulder,shoulder,1,1,rhyming,6,10.71,1,SESS_USER_005_002,USER_005,2,mobile,2024-09-01T17:11:38.647471
Q_02231,writing,clothing,skirt,clothing/skirt.png,easy,spelling_choice,2024-06-05T09:42:07,2024-06-05T09:42:12.310000,5.31,skirt,skirt,1,0,,0,,0,SESS_USER_003_001,USER_003,3,mobile,2024-06-05T09:42:14.004004
Q_02232,comprehension,food,apple,food/apple.png,hard,sentence_matching,2024-03-10T15:36:40,2024-03-10T15:37:04.110000,24.11,egg,apple,0,0,,0,,0,SESS_USER_036_003,USER_036,1,mobile,2024-03-10T15:37:04.586053
Q_02233,writing,animals,pig,animals/pig.png,easy,pic_to_word,2024-12-25T03:47:03,2024-12-25T03:47:05.450000,2.45,pig,pig,1,0,,0,,0,SESS_USER_017_006,USER_017,5,web,2024-12-25T03:47:05.653037
Q_02234,comprehension,body_parts,toe,body_parts/toe.png,hard,word_to_pic,2024-08-26T03:27:32,2024-08-26T03:27:57.630000,25.63,leg,toe,0,0,,0,,0,SESS_USER_022_002,USER_022,5,mobile,2024-08-26T03:27:58.049579
Q_02235,writing,clothing,shoe,clothing/shoe.png,easy,spelling_choice,2024-07-29T09:39:06,2024-07-29T09:39:18.570000,12.57,shoe,shoe,1,1,written_initial,6,37.39,2,SESS_USER_010_006,USER_010,5,mobile,2024-07-29T09:39:19.476388
Q_02236,comprehension,food,rice,food/rice.png,hard,sentence_matching,2024-07-07T12:38:30,2024-07-07T12:38:53.250000,23.25,rice,rice,1,0,,0,,0,SESS_USER_048_004,USER_048,4,web,2024-07-07T12:38:55.233306
Q_02237,writing,animals,cow,animals/cow.png,easy,pic_to_word,2024-04-28T12:09:00,2024-04-28T12:09:08.070000,8.07,cow,cow,1,0,,0,,0,SESS_USER_038_003,USER_038,4,mobile,2024-04-28T12:09:08.351651
Q_02238,comprehension,body_parts,arm,body_parts/arm.png,hard,word_to_pic,2024-12-17T17:31:34,2024-12-17T17:31:42.460000,8.46,arm,arm,1,0,,0,,0,SESS_USER_040_002,USER_040,3,web,2024-12-17T17:31:42.957244
Q_02239,writing,clothing,sock,clothing/sock.png,easy,spelling_choice,2024-11-03T11:12:09,2024-11-03T11:12:17.620000,8.62,sock,sock,1,1,spelling,1,48.81,1,SESS_USER_013_002,USER_013,1,web,2024-11-03T11:12:18.202910
Q_02240,comprehension,food,carrot,food/carrot.png,hard,sentence_matching,2024-04-30T13:02:36,2024-04-30T13:03:21.290000,45.29,carrot,carrot,1,1,rhyming,5,26.99,3,SESS_USER_027_003,USER_027,3,mobile,2024-04-30T13:03:22.896797
Q_02241,writing,animals,duck,animals/duck.png,easy,fill_in_blank,2024-04-28T12:11:07,2024-04-28T12:11:18.720000,11.72,duck,duck,1,1,phonemic,1,45.13,1,SESS_USER_038_003,USER_038,4,mobile,2024-04-28T12:11:20.029649
Q_02242,comprehension,body_parts,hair,body_parts/hair.png,hard,category_sorting,2024-10-18T03:45:31,2024-10-18T03:46:22.120000,51.12,eye,hair,0,1,spelling,7,17.76,4,SESS_USER_016_001,USER_016,2,web,2024-10-18T03:46:22.855756
Q_02243,writing,clothing,vest,clothing/vest.png,easy,pic_to_word,2024-07-31T16:47:10,2024-07-31T16:48:15.470000,65.47,vest,vest,1,1,modeling,4,57.82,3,SESS_USER_024_004,USER_024,2,web,2024-07-31T16:48:16.540704
Q_02244,comprehension,food,egg,food/egg.png,hard,category_sorting,2024-04-30T13:04:37,2024-04-30T13:04:45.220000,8.22,egg,egg,1,1,written_initial,2,18.71,2,SESS_USER_027_003,USER_027,3,web,2024-04-30T13:04:46.797164
Q_02245,writing,animals,sheep,animals/sheep.png,easy,spelling_choice,2024-05-22T02:42:10,2024-05-22T02:43:18.610000,68.61,sheep,sheep,1,1,sentence_completion,6,42.92,4,SESS_USER_028_001,USER_028,1,web,2024-05-22T02:43:20.383323
Q_02246,comprehension,body_parts,head,body_parts/head.png,hard,category_sorting,2024-08-26T03:33:32,2024-08-26T03:34:10.330000,38.33,knee,head,0,1,phonemic,7,59.44,4,SESS_USER_022_002,USER_022,5,mobile,2024-08-26T03:34:10.995839
Q_02247,writing,clothing,shorts,clothing/shorts.png,easy,fill_in_blank,2024-12-23T12:17:03,2024-12-23T12:17:07.670000,4.67,shorts,shorts,1,0,,0,,0,SESS_USER_011_005,USER_011,4,web,2024-12-23T12:17:08.385565
Q_02248,comprehension,food,cookie,food/cookie.png,hard,category_sorting,2024-03-22T10:57:31,2024-03-22T10:57:40.450000,9.45,cookie,cookie,1,1,spelling,2,41.78,1,SESS_USER_043_002,USER_043,3,web,2024-03-22T10:57:41.297263
Q_02249,writing,animals,monkey,animals/monkey.png,easy,fill_in_blank,2024-07-19T02:44:08,2024-07-19T02:44:15.140000,7.14,monkey,monkey,1,0,,0,,0,SESS_USER_019_003,USER_019,1,web,2024-07-19T02:44:16.735923
Q_02250,comprehension,body_parts,nose,body_parts/nose.png,hard,word_to_pic,2024-05-17T14:44:33,2024-05-17T14:45:25.150000,52.15,nose,nose,1,1,modeling,5,41.07,4,SESS_USER_007_002,USER_007,1,web,2024-05-17T14:45:25.293931
Q_02251,writing,clothing,pants,clothing/pants.png,easy,word_completion,2024-11-09T16:34:00,2024-11-09T16:34:07.410000,7.41,pants,pants,1,0,,0,,0,SESS_USER_031_001,USER_031,3,mobile,2024-11-09T16:34:09.301671
Q_02252,comprehension,food,salad,food/salad.png,hard,word_to_pic,2024-12-17T17:38:34,2024-12-17T17:39:11.140000,37.14,salad,salad,1,0,,0,,0,SESS_USER_040_002,USER_040,3,web,2024-12-17T17:39:12.330298
Q_02253,writing,animals,rabbit,animals/rabbit.png,easy,fill_in_blank,2024-09-22T07:07:07,2024-09-22T07:07:10.350000,3.35,rabbit,rabbit,1,0,,0,,0,SESS_USER_008_005,USER_008,5,mobile,2024-09-22T07:07:11.204035
Q_02254,comprehension,body_parts,hair,body_parts/hair.png,hard,sentence_matching,2024-04-25T16:30:33,2024-04-25T16:30:56.830000,23.83,hair,hair,1,1,phonemic,3,23.95,2,SESS_USER_018_002,USER_018,5,mobile,2024-04-25T16:30:58.065911
Q_02255,writing,clothing,vest,clothing/vest.png,easy,spelling_choice,2024-07-07T12:48:01,2024-07-07T12:48:14.680000,13.68,vest,vest,1,1,spelling,7,36.5,5,SESS_USER_048_004,USER_048,4,web,2024-07-07T12:48:16.667604
Q_02256,comprehension,food,tomato,food/tomato.png,hard,category_sorting,2024-06-23T09:03:36,2024-06-23T09:03:54.660000,18.66,tomato,tomato,1,0,,0,,0,SESS_USER_042_003,USER_042,5,mobile,2024-06-23T09:03:55.617846
Q_02257,writing,animals,turtle,animals/turtle.png,easy,fill_in_blank,2024-04-30T13:11:01,2024-04-30T13:11:40.160000,39.16,turtle,turtle,1,1,rhyming,5,11.1,1,SESS_USER_027_003,USER_027,3,mobile,2024-04-30T13:11:40.582636
Q_02258,comprehension,body_parts,nose,body_parts/nose.png,hard,category_sorting,2024-07-25T15:33:31,2024-07-25T15:33:42.650000,11.65,nose,nose,1,0,,0,,0,SESS_USER_037_002,USER_037,1,web,2024-07-25T15:33:43.119906
Q_02259,writing,clothing,shorts,clothing/shorts.png,easy,word_completion,2024-04-25T16:33:10,2024-04-25T16:33:12,2.0,shorts,shorts,1,0,,0,,0,SESS_USER_018_002,USER_018,5,mobile,2024-04-25T16:33:12.619901
Q_02260,comprehension,food,banana,food/banana.png,hard,word_to_pic,2024-10-16T11:40:36,2024-10-16T11:40:52.900000,16.9,fish,banana,0,0,,0,,0,SESS_USER_019_004,USER_019,1,web,2024-10-16T11:40:53.937885
Q_02261,writing,animals,bird,animals/bird.png,easy,pic_to_word,2024-12-25T04:01:09,2024-12-25T04:01:19.400000,10.4,zebra,bird,0,0,,0,,0,SESS_USER_017_006,USER_017,5,web,2024-12-25T04:01:20.743460
Q_02262,comprehension,body_parts,foot,body_parts/foot.png,hard,category_sorting,2024-05-08T11:28:30,2024-05-08T11:28:49.120000,19.12,hair,foot,0,0,,0,,0,SESS_USER_006_001,USER_006,2,mobile,2024-05-08T11:28:49.505992
Q_02263,writing,clothing,shoe,clothing/shoe.png,easy,word_completion,2024-04-30T13:14:01,2024-04-30T13:14:17.790000,16.79,pants,shoe,0,0,,0,,0,SESS_USER_027_003,USER_027,3,mobile,2024-04-30T13:14:19.554725
Q_02264,comprehension,food,fish,food/fish.png,hard,category_sorting,2024-07-29T09:53:30,2024-07-29T09:53:42.620000,12.62,cheese,fish,0,1,phonemic,3,21.63,2,SESS_USER_010_006,USER_010,5,mobile,2024-07-29T09:53:43.118107
Q_02265,writing,animals,monkey,animals/monkey.png,easy,pic_to_word,2024-07-21T07:35:09,2024-07-21T07:35:21.030000,12.03,turtle,monkey,0,0,,0,,0,SESS_USER_004_003,USER_004,2,mobile,2024-07-21T07:35:21.319410
Q_02266,comprehension,body_parts,back,body_parts/back.png,hard,word_to_pic,2024-05-08T11:30:37,2024-05-08T11:31:07.680000,30.68,head,back,0,0,,0,,0,SESS_USER_006_001,USER_006,2,mobile,2024-05-08T11:31:08.000412
Q_02267,writing,clothing,scarf,clothing/scarf.png,easy,pic_to_word,2024-05-17T14:53:07,2024-05-17T14:53:09.750000,2.75,scarf,scarf,1,0,,0,,0,SESS_USER_007_002,USER_007,1,web,2024-05-17T14:53:11.121113
Q_02268,comprehension,food,milk,food/milk.png,hard,category_sorting,2024-01-06T13:45:35,2024-01-06T13:46:18.610000,43.61,milk,milk,1,1,rhyming,7,34.35,7,SESS_USER_034_001,USER_034,2,web,2024-01-06T13:46:18.969763
Q_02269,writing,animals,zebra,animals/zebra.png,easy,fill_in_blank,2024-01-09T12:14:08,2024-01-09T12:14:13.910000,5.91,zebra,zebra,1,0,,0,,0,SESS_USER_045_003,USER_045,4,mobile,2024-01-09T12:14:14.710155
Q_02270,comprehension,body_parts,arm,body_parts/arm.png,hard,sentence_matching,2024-05-22T02:54:30,2024-05-22T02:54:44.280000,14.28,stomach,arm,0,0,,0,,0,SESS_USER_028_001,USER_028,1,web,2024-05-22T02:54:46.124144
Q_02271,writing,clothing,skirt,clothing/skirt.png,easy,pic_to_word,2024-09-22T07:16:02,2024-09-22T07:16:11.860000,9.86,hat,skirt,0,0,,0,,0,SESS_USER_008_005,USER_008,5,mobile,2024-09-22T07:16:12.434057
Q_02272,comprehension,food,milk,food/milk.png,hard,sentence_matching,2024-10-16T11:46:36,2024-10-16T11:46:51.680000,15.68,fish,milk,0,1,written_initial,2,23.23,2,SESS_USER_019_004,USER_019,1,web,2024-10-16T11:46:53.615042
Q_02273,writing,animals,bear,animals/bear.png,easy,spelling_choice,2024-04-30T13:19:01,2024-04-30T13:19:10.330000,9.33,bear,bear,1,1,written_initial,2,46.67,2,SESS_USER_027_003,USER_027,3,mobile,2024-04-30T13:19:10.433832
Q_02274,comprehension,body_parts,arm,body_parts/arm.png,hard,yes_no_question,2024-10-16T11:47:39,2024-10-16T11:47:54.310000,15.31,chest,arm,0,0,,0,,0,SESS_USER_019_004,USER_019,1,web,2024-10-16T11:47:54.934243
